id,algorithm,server_name,endpoint,start_time,end_time,total_time,success,client_ip,created_at
3564,random,img1,/webp2png,1776588949.9794874,1776588951.8358808,1.8563933372497559,1,,1776588951.8442457
3565,random,img1,/webp2png,1776588952.6312227,1776588953.2871275,0.6559047698974609,1,,1776588953.2872984
3566,random,img1,/webp2png,1776588953.0414267,1776588953.6542268,0.612800121307373,1,,1776588953.6576676
3567,power_of_two,img1,/webp2png,1776588956.2610621,1776588958.058189,1.7971267700195312,1,,1776588958.0585747
3568,ip_hash,img1,/webp2png,1776588956.439198,1776588958.0797017,1.6405036449432373,1,,1776588958.0799882
3569,least_connections,img1,/webp2png,1776588955.9546669,1776588958.0903993,2.135732412338257,1,,1776588958.0905955
3570,least_connections,pdf1,/pdf2png,1776588797.6109583,1776588969.0494273,171.43846893310547,1,,1776588969.0497265
3571,ip_hash,pdf1,/pdf2png,1776588797.773147,1776588969.2125742,171.43942713737488,1,,1776588969.2127807
3572,ip_hash,pdf1,/pdf2png,1776588797.8902316,1776588969.236561,171.3463294506073,1,,1776588969.2368448
3573,power_of_two,pdf1,/pdf2png,1776588798.1016262,1776588969.371924,171.2702977657318,1,,1776588969.372108
3574,random,pdf1,/pdf2png,1776588798.3693533,1776588969.5176778,171.1483244895935,1,,1776588969.517967
3575,least_connections,img1,/webp2png,1776588971.260473,1776588972.9127016,1.652228593826294,1,,1776588972.9129941
3576,random,img1,/webp2png,1776588973.1193123,1776588974.5675542,1.448241949081421,1,,1776588974.5678365
3577,random,img1,/webp2png,1776588981.0784898,1776588983.0324934,1.9540035724639893,1,,1776588983.036948
3578,random,img1,/webp2png,1776588980.7608142,1776588983.0833259,2.322511672973633,1,,1776588983.0835748
3579,round_robin,img1,/webp2png,1776588981.315286,1776588983.1172125,1.801926612854004,1,,1776588983.1175313
3580,least_connections,img1,/webp2png,1776588985.1092234,1776588986.7081115,1.5988881587982178,1,,1776588986.7082782
3581,least_connections,img1,/webp2png,1776588986.129413,1776588987.584417,1.4550042152404785,1,,1776588987.5845919
3582,random,rar1,/ziprar,1776588984.5596182,1776588987.815785,3.256166696548462,1,,1776588987.8161502
3583,random,img1,/webp2png,1776588989.3047726,1776588991.5033007,2.1985280513763428,1,,1776588991.5035596
3584,least_connections,img1,/webp2png,1776588989.5237257,1776588991.9645271,2.4408013820648193,1,,1776588991.9647546
3585,power_of_two,img1,/webp2png,1776588989.0913622,1776588992.10917,3.017807722091675,1,,1776588992.1093967
3586,random,rar1,/ziprar,1776588990.746013,1776588996.2162359,5.4702229499816895,1,,1776588996.2165012
3587,ip_hash,rar1,/ziprar,1776588990.1851237,1776588996.244007,6.058883428573608,1,,1776588996.2442126
3588,ip_hash,rar1,/ziprar,1776588991.5197902,1776588996.3075898,4.787799596786499,1,,1776588996.3078055
3589,power_of_two,rar1,/ziprar,1776588992.6677322,1776588997.0004091,4.332676887512207,1,,1776588997.0005941
3590,round_robin,img1,/webp2png,1776588995.7792447,1776588997.1243324,1.3450877666473389,1,,1776588997.1252344
3591,least_connections,img1,/webp2png,1776588997.2750766,1776588998.2182834,0.943206787109375,1,,1776588998.2185798
3592,random,img1,/webp2png,1776588999.7311623,1776589001.9024916,2.1713292598724365,1,,1776589001.9028125
3593,round_robin,img1,/webp2png,1776589000.2389302,1776589001.923012,1.684081792831421,1,,1776589001.9232402
3594,round_robin,img1,/webp2png,1776589000.022701,1776589001.9386647,1.9159636497497559,1,,1776589001.9390178
3595,round_robin,img1,/webp2png,1776589002.6770859,1776589003.8954978,1.218411922454834,1,,1776589003.8956676
3596,least_connections,img1,/webp2png,1776589003.6393986,1776589004.8113062,1.171907663345337,1,,1776589004.8115153
3597,least_connections,img1,/webp2png,1776589006.985644,1776589008.4071977,1.421553611755371,1,,1776589008.407594
3598,least_connections,img1,/webp2png,1776589006.663705,1776589008.471965,1.8082599639892578,1,,1776589008.472146
3599,random,img1,/webp2png,1776589006.330645,1776589008.4769666,2.1463215351104736,1,,1776589008.4771047
3600,round_robin,img1,/webp2png,1776589008.9207015,1776589009.7094843,0.7887828350067139,1,,1776589009.7096872
3601,random,img1,/webp2png,1776589010.0860257,1776589011.1285415,1.042515754699707,1,,1776589011.1287024
3602,least_connections,img1,/webp2png,1776589013.8660495,1776589015.668662,1.802612543106079,1,,1776589015.6688251
3603,round_robin,img1,/webp2png,1776589013.499789,1776589015.7525208,2.2527318000793457,1,,1776589015.7527719
3604,ip_hash,img1,/webp2png,1776589014.339631,1776589016.1426663,1.8030352592468262,1,,1776589016.1540322
3605,power_of_two,rar1,/ziprar,1776589013.182724,1776589016.848681,3.665956974029541,1,,1776589016.8488898
3606,random,img1,/webp2png,1776589017.1628702,1776589018.441219,1.2783489227294922,1,,1776589018.441359
3607,random,img1,/webp2png,1776589018.1834543,1776589019.2183876,1.03493332862854,1,,1776589019.218582
3608,random,img1,/webp2png,1776589023.3297887,1776589025.4831803,2.1533915996551514,1,,1776589025.4834344
3609,random,img1,/webp2png,1776589023.0075054,1776589025.567038,2.559532642364502,1,,1776589025.5672095
3610,random,img1,/webp2png,1776589023.8780818,1776589025.6341338,1.756052017211914,1,,1776589025.6342952
3611,power_of_two,rar1,/ziprar,1776589020.3070204,1776589026.8021476,6.495127201080322,1,,1776589026.802307
3612,random,rar1,/ziprar,1776589020.032251,1776589026.857435,6.825184106826782,1,,1776589026.857606
3613,ip_hash,rar1,/ziprar,1776589020.601512,1776589026.885018,6.283506155014038,1,,1776589026.8852446
3614,least_connections,rar1,/ziprar,1776589021.153589,1776589026.92058,5.766990900039673,1,,1776589026.9208164
3615,random,img1,/webp2png,1776589027.2158718,1776589028.2972713,1.0813994407653809,1,,1776589028.2974503
3616,least_connections,img1,/webp2png,1776589028.0212634,1776589029.2296367,1.2083733081817627,1,,1776589029.2313526
3617,ip_hash,img1,/webp2png,1776589036.190137,1776589040.2879918,4.097854852676392,1,,1776589040.2881408
3618,power_of_two,img1,/webp2png,1776589035.5174403,1776589040.3078704,4.790430068969727,1,,1776589040.3080704
3619,power_of_two,img1,/webp2png,1776589035.7968946,1776589040.3130116,4.516117095947266,1,,1776589040.31313
3620,ip_hash,img1,/webp2png,1776589041.0413833,1776589041.9018116,0.8604283332824707,1,,1776589041.9019547
3621,round_robin,img1,/webp2png,1776589042.2006173,1776589043.1079717,0.9073543548583984,1,,1776589043.1081197
3622,least_connections,img1,/webp2png,1776589044.6657555,1776589046.251285,1.5855295658111572,1,,1776589046.2514925
3623,random,img1,/webp2png,1776589044.079686,1776589046.2932365,2.213550567626953,1,,1776589046.2934186
3624,ip_hash,img1,/webp2png,1776589044.4065528,1776589046.326022,1.9194691181182861,1,,1776589046.3262305
3625,round_robin,img1,/webp2png,1776589046.9990005,1776589048.1213622,1.122361660003662,1,,1776589048.1215284
3626,power_of_two,img1,/webp2png,1776589048.3164966,1776589049.1556563,0.8391597270965576,1,,1776589049.1567845
3627,power_of_two,rar1,/ziprar,1776589049.4956849,1776589051.783123,2.287438154220581,1,,1776589051.783312
3628,power_of_two,img1,/webp2png,1776589051.8116124,1776589054.0896153,2.278002977371216,1,,1776589054.0898135
3629,power_of_two,img1,/webp2png,1776589052.410237,1776589054.1117811,1.7015440464019775,1,,1776589054.1120725
3630,random,img1,/webp2png,1776589052.1688995,1776589054.1318436,1.9629440307617188,1,,1776589054.1320105
3631,power_of_two,img1,/webp2png,1776589054.4796042,1776589055.6364813,1.156877040863037,1,,1776589055.63668
3632,round_robin,img1,/webp2png,1776589056.0170891,1776589057.8183515,1.801262378692627,1,,1776589057.818543
3633,round_robin,rar1,/ziprar,1776589057.2112439,1776589063.988768,6.77752423286438,1,,1776589063.988996
3634,least_connections,rar1,/ziprar,1776589057.8394084,1776589064.0087547,6.169346332550049,1,,1776589064.0088823
3635,least_connections,rar1,/ziprar,1776589057.5710132,1776589064.072961,6.50194787979126,1,,1776589064.0757952
3636,ip_hash,rar1,/ziprar,1776589058.3184652,1776589064.1301389,5.811673641204834,1,,1776589064.1303842
3637,random,img1,/webp2png,1776589062.6266234,1776589064.9166172,2.2899937629699707,1,,1776589064.9167893
3638,round_robin,img1,/webp2png,1776589062.9547172,1776589064.973094,2.0183768272399902,1,,1776589064.9733129
3639,power_of_two,img1,/webp2png,1776589063.4572287,1776589065.179032,1.7218034267425537,1,,1776589065.1794248
3640,random,img1,/webp2png,1776589065.3963177,1776589066.240986,0.8446683883666992,1,,1776589066.241168
3641,power_of_two,img1,/webp2png,1776589066.8251817,1776589067.6675997,0.8424179553985596,1,,1776589067.6680644
3642,random,img1,/webp2png,1776589069.4813952,1776589070.954601,1.473205804824829,1,,1776589070.9547493
3643,ip_hash,img1,/webp2png,1776589069.195451,1776589071.0226438,1.827192783355713,1,,1776589071.0228467
3644,power_of_two,img1,/webp2png,1776589069.9020116,1776589071.1108747,1.2088630199432373,1,,1776589071.1111264
3645,power_of_two,img1,/webp2png,1776589071.1916218,1776589072.0936632,0.9020414352416992,1,,1776589072.0938697
3646,least_connections,img1,/webp2png,1776589072.8031478,1776589073.8022537,0.9991059303283691,1,,1776589073.8026793
3647,least_connections,img1,/webp2png,1776589076.012726,1776589078.0711389,2.058412790298462,1,,1776589078.0712893
3648,least_connections,img1,/webp2png,1776589075.3118596,1776589078.1243484,2.8124887943267822,1,,1776589078.124501
3649,round_robin,img1,/webp2png,1776589075.6164062,1776589078.169612,2.553205728530884,1,,1776589078.1698515
3650,ip_hash,img1,/webp2png,1776589076.9834177,1776589078.8381557,1.8547379970550537,1,,1776589078.8416295
3651,random,img1,/webp2png,1776589079.6931655,1776589080.687672,0.9945063591003418,1,,1776589080.6878457
3652,ip_hash,rar1,/ziprar,1776589078.4865894,1776589081.273628,2.787038564682007,1,,1776589081.2739067
3653,random,img1,/webp2png,1776589083.5398488,1776589085.3605978,1.820749044418335,1,,1776589085.3610978
3654,least_connections,img1,/webp2png,1776589083.2283309,1776589085.3894405,2.161109685897827,1,,1776589085.389725
3655,least_connections,img1,/webp2png,1776589083.997247,1776589085.437619,1.4403719902038574,1,,1776589085.450643
3656,random,img1,/webp2png,1776589084.7934322,1776589086.2665548,1.4731225967407227,1,,1776589086.2668185
3657,random,img1,/webp2png,1776589089.6045887,1776589091.8072033,2.2026145458221436,1,,1776589091.807817
3658,power_of_two,rar1,/ziprar,1776589086.6876721,1776589092.1807141,5.4930419921875,1,,1776589092.1809778
3659,power_of_two,rar1,/ziprar,1776589086.3588467,1776589092.4105856,6.051738977432251,1,,1776589092.4110599
3660,ip_hash,rar1,/ziprar,1776589087.5192275,1776589093.8573446,6.3381171226501465,1,,1776589093.857509
3661,ip_hash,rar1,/ziprar,1776589088.4014673,1776589093.875527,5.474059581756592,1,,1776589093.8756824
3662,least_connections,pdf1,/pdf2png,1776588857.7760832,1776589118.1424677,260.3663845062256,1,,1776589118.1461852
3663,random,pdf1,/pdf2png,1776588858.8771381,1776589119.1510446,260.2739064693451,1,,1776589119.151218
3664,ip_hash,pdf1,/pdf2png,1776588859.1416225,1776589119.6555388,260.5139162540436,1,,1776589119.6557415
3665,round_robin,pdf1,/pdf2png,1776588858.2084243,1776589119.7970762,261.58865189552307,1,,1776589119.7973044
3666,round_robin,pdf1,/pdf2png,1776588858.6133263,1776589120.9024084,262.2890820503235,1,,1776589120.9047387
3667,power_of_two,pdf1,/pdf2png,1776588918.0912325,1776589148.3269892,230.2357566356659,1,,1776589148.3272083
3668,round_robin,pdf1,/pdf2png,1776588918.6747096,1776589148.403948,229.72923851013184,1,,1776589148.4051328
3669,least_connections,pdf1,/pdf2png,1776588918.4761882,1776589148.6975777,230.22138953208923,1,,1776589148.6977375
3670,power_of_two,pdf1,/pdf2png,1776588918.320659,1776589148.7173676,230.39670872688293,1,,1776589148.7176049
3671,round_robin,pdf1,/pdf2png,1776588918.894573,1776589149.1000397,230.20546674728394,1,,1776589149.1002004
3672,ip_hash,pdf1,/pdf2png,1776588978.376651,1776589171.001232,192.62458086013794,1,,1776589171.001556
3673,random,pdf1,/pdf2png,1776588979.0800815,1776589171.4473512,192.3672697544098,1,,1776589171.4475067
3674,round_robin,pdf1,/pdf2png,1776588978.7389593,1776589171.5976765,192.85871720314026,1,,1776589171.5980682
3675,power_of_two,pdf1,/pdf2png,1776588979.3717926,1776589171.670489,192.29869651794434,1,,1776589171.6706417
3676,power_of_two,pdf1,/pdf2png,1776588978.0354226,1776589171.7706368,193.73521423339844,1,,1776589171.7708728
3677,power_of_two,pdf1,/pdf2png,1776589038.9071763,1776589175.4105146,136.50333833694458,1,,1776589175.410729
3678,random,pdf1,/pdf2png,1776589039.6956596,1776589175.6325867,135.93692708015442,1,,1776589175.6327817
3679,power_of_two,pdf1,/pdf2png,1776589038.6472118,1776589175.7131114,137.0658996105194,1,,1776589175.7133837
3680,random,pdf1,/pdf2png,1776589039.3184683,1776589175.7341745,136.41570615768433,1,,1776589175.734483
3681,round_robin,pdf1,/pdf2png,1776589038.232318,1776589175.7612433,137.52892541885376,1,,1776589175.7614253
3682,ip_hash,img1,/webp2png,1776699483.8284771,1776699485.9189487,2.0904715061187744,1,,1776699485.9191658
3683,least_connections,img1,/webp2png,1776699483.9683814,1776699485.9364438,1.968062400817871,1,,1776699485.9365942
3684,random,img1,/webp2png,1776699484.052527,1776699485.9555354,1.9030084609985352,1,,1776699485.9556873
3685,power_of_two,img1,/webp2png,1776699483.23847,1776699485.9813576,2.742887496948242,1,,1776699485.9815392
3686,least_connections,img1,/webp2png,1776699483.5328183,1776699486.004821,2.4720027446746826,1,,1776699486.0049775
3687,least_connections,img1,/webp2png,1776699487.3481495,1776699493.4770887,6.128939151763916,1,,1776699493.4772534
3688,round_robin,img1,/webp2png,1776699487.6040242,1776699493.5643654,5.960341215133667,1,,1776699493.5663338
3689,round_robin,img1,/webp2png,1776699488.1399918,1776699493.6014519,5.461460113525391,1,,1776699493.6016674
3690,random,img1,/webp2png,1776699487.7115796,1776699493.6785603,5.966980695724487,1,,1776699493.6788073
3691,round_robin,img1,/webp2png,1776699487.9536126,1776699493.7260795,5.7724668979644775,1,,1776699493.726364
3692,power_of_two,rar1,/ziprar,1776699488.472389,1776699498.123755,9.651365995407104,1,,1776699498.1239464
3693,ip_hash,rar1,/ziprar,1776699489.260291,1776699498.1404798,8.880188703536987,1,,1776699498.140648
3694,least_connections,rar1,/ziprar,1776699489.7231584,1776699498.184973,8.461814641952515,1,,1776699498.1851661
3695,least_connections,rar1,/ziprar,1776699488.7010942,1776699498.199278,9.498183965682983,1,,1776699498.1994877
3696,round_robin,rar1,/ziprar,1776699488.9742699,1776699498.2100573,9.235787391662598,1,,1776699498.2102294
3697,least_connections,img1,/webp2png,1776699499.2465854,1776699503.2245667,3.9779813289642334,1,,1776699503.2247741
3698,ip_hash,img1,/webp2png,1776699500.1812842,1776699503.2920692,3.1107850074768066,1,,1776699503.292267
3699,round_robin,img1,/webp2png,1776699498.9468422,1776699503.3095949,4.362752676010132,1,,1776699503.309933
3700,random,img1,/webp2png,1776699499.830176,1776699503.3189704,3.4887943267822266,1,,1776699503.3190956
3701,least_connections,img1,/webp2png,1776699499.5205877,1776699503.3323047,3.8117170333862305,1,,1776699503.332536
3702,ip_hash,img1,/webp2png,1776699507.3544314,1776699512.7549021,5.400470733642578,1,,1776699512.7551212
3703,round_robin,img1,/webp2png,1776699509.1133115,1776699512.8274622,3.7141506671905518,1,,1776699512.8277323
3704,round_robin,img1,/webp2png,1776699508.1772797,1776699512.8405874,4.6633076667785645,1,,1776699512.8407621
3705,power_of_two,img1,/webp2png,1776699507.7278023,1776699512.8567739,5.128971576690674,1,,1776699512.857052
3706,ip_hash,img1,/webp2png,1776699508.7075133,1776699512.872283,4.164769649505615,1,,1776699512.8724577
3707,power_of_two,img1,/webp2png,1776699518.0113723,1776699521.2445128,3.233140468597412,1,,1776699521.244742
3708,round_robin,img1,/webp2png,1776699518.5814164,1776699521.2730255,2.6916091442108154,1,,1776699521.273219
3709,random,img1,/webp2png,1776699516.9498625,1776699521.278179,4.3283164501190186,1,,1776699521.278346
3710,least_connections,img1,/webp2png,1776699517.2563684,1776699521.2838256,4.027457237243652,1,,1776699521.284029
3711,least_connections,img1,/webp2png,1776699517.6824782,1776699521.3469012,3.6644229888916016,1,,1776699521.3470871
3712,least_connections,rar1,/ziprar,1776699528.9551692,1776699533.2399807,4.284811496734619,1,,1776699533.2401888
3713,random,rar1,/ziprar,1776699530.1667454,1776699538.211489,8.044743537902832,1,,1776699538.2116568
3714,round_robin,rar1,/ziprar,1776699530.6604466,1776699538.2317643,7.571317672729492,1,,1776699538.232003
3715,round_robin,rar1,/ziprar,1776699531.4362874,1776699538.2792895,6.843002080917358,1,,1776699538.2798731
3716,random,rar1,/ziprar,1776699532.2820647,1776699539.6609876,7.378922939300537,1,,1776699539.6611814
3717,power_of_two,img1,/webp2png,1776699540.333193,1776699542.172666,1.839473009109497,1,,1776699542.178266
3718,ip_hash,img1,/webp2png,1776699539.9860053,1776699542.2128987,2.226893424987793,1,,1776699542.2130342
3719,least_connections,img1,/webp2png,1776699540.1728168,1776699542.2427394,2.069922685623169,1,,1776699542.242891
3720,ip_hash,img1,/webp2png,1776699540.715957,1776699542.2720482,1.55609130859375,1,,1776699542.2722342
3721,power_of_two,img1,/webp2png,1776699540.5499203,1776699542.2842515,1.7343311309814453,1,,1776699542.2843945
3722,power_of_two,img1,/webp2png,1776699544.7950454,1776699547.7322125,2.937167167663574,1,,1776699547.7364175
3723,random,img1,/webp2png,1776699544.6017468,1776699547.7749672,3.17322039604187,1,,1776699547.7751453
3724,ip_hash,img1,/webp2png,1776699545.5661886,1776699547.8064482,2.2402596473693848,1,,1776699547.8066032
3725,least_connections,img1,/webp2png,1776699545.037903,1776699547.8144171,2.7765140533447266,1,,1776699547.814532
3726,least_connections,img1,/webp2png,1776699545.2941637,1776699547.8225188,2.528355121612549,1,,1776699547.8226438
3727,ip_hash,img1,/webp2png,1776699550.0192034,1776699552.5321684,2.512964963912964,1,,1776699552.532355
3728,least_connections,img1,/webp2png,1776699550.7256129,1776699552.5521636,1.8265507221221924,1,,1776699552.55231
3729,ip_hash,img1,/webp2png,1776699550.251689,1776699552.5598614,2.3081724643707275,1,,1776699552.5599985
3730,ip_hash,img1,/webp2png,1776699550.502069,1776699552.5672476,2.065178632736206,1,,1776699552.567367
3731,least_connections,img1,/webp2png,1776699549.7467313,1776699552.581161,2.8344297409057617,1,,1776699552.5812917
3732,round_robin,rar1,/ziprar,1776699552.1370356,1776699555.8310525,3.694016933441162,1,,1776699555.8312454
3733,round_robin,rar1,/ziprar,1776699553.4329255,1776699557.6827343,4.2498087882995605,1,,1776699557.6829317
3734,random,rar1,/ziprar,1776699553.152164,1776699557.7065942,4.554430246353149,1,,1776699557.7067537
3735,round_robin,rar1,/ziprar,1776699553.817482,1776699557.7639709,3.946488857269287,1,,1776699557.764115
3736,round_robin,rar1,/ziprar,1776699554.0811827,1776699558.0276349,3.9464521408081055,1,,1776699558.027826
3737,random,img1,/webp2png,1776699559.1012845,1776699560.8046184,1.703333854675293,1,,1776699560.8048112
3738,power_of_two,img1,/webp2png,1776699558.5736566,1776699560.8316264,2.257969856262207,1,,1776699560.8318324
3739,power_of_two,img1,/webp2png,1776699558.8380125,1776699560.8611054,2.0230929851531982,1,,1776699560.86127
3740,ip_hash,img1,/webp2png,1776699559.3445637,1776699560.8684294,1.5238656997680664,1,,1776699560.8686075
3741,least_connections,img1,/webp2png,1776699558.3782563,1776699560.8747897,2.4965333938598633,1,,1776699560.8750544
3742,power_of_two,img1,/webp2png,1776699563.7881463,1776699565.9681187,2.1799724102020264,1,,1776699565.9709463
3743,round_robin,img1,/webp2png,1776699564.665884,1776699566.0290763,1.3631923198699951,1,,1776699566.0293465
3744,ip_hash,img1,/webp2png,1776699563.3795378,1776699566.0859795,2.706441640853882,1,,1776699566.0861886
3745,round_robin,img1,/webp2png,1776699564.3937306,1776699566.0979967,1.70426607131958,1,,1776699566.098215
3746,ip_hash,img1,/webp2png,1776699563.574135,1776699566.1060615,2.531926393508911,1,,1776699566.1062365
3747,random,img1,/webp2png,1776699569.4734151,1776699572.1509955,2.6775803565979004,1,,1776699572.1511621
3748,round_robin,img1,/webp2png,1776699569.29421,1776699572.18444,2.8902299404144287,1,,1776699572.1846082
